Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
19.0,1999-12-11,Sedan,Auxerre,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-11,Montpellier,Strasbourg,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-11,Le Havre,Nancy,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-11,Troyes,Bordeaux,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-11,Rennes,Lyon,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-12,Metz,Paris S-G,1,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-12,Bastia,Monaco,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-12,Saint-Étienne,Marseille,5,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,1999-12-14,Lens,Nantes,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-17,Bordeaux,Rennes,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-17,Auxerre,Paris S-G,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-18,Marseille,Lens,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-18,Lyon,Metz,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-18,Nancy,Saint-Étienne,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-18,Nantes,Bastia,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,1999-12-18,Monaco,Montpellier,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-11,Metz,Bordeaux,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-11,Paris S-G,Lyon,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Lens,Nancy,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Bastia,Marseille,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Rennes,Strasbourg,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Troyes,Monaco,1,4,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Montpellier,Nantes,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Saint-Étienne,Sedan,2,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-01-12,Le Havre,Auxerre,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
